Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Syrian Arab Republic,SYR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.548286032,20.87186549,-11.37311502,5.96139149,-0.856338603,-10.55079146,4.828293648,0.406203783,14.90738136,-5.02670069,5.301022651,21.39033942,-13.46867606,21.59753984,12.43717255,8.470318344,-5.109511956,6.226283638,-2.519969508,10.67091069,4.188165687,-0.530154024,-1.057654304,-10.76502711,5.639140382,-11.047373,-1.68415255,14.198176,-16.34766647,0.605389708,4.52225022,9.760214759,3.165996119,4.243927053,4.10426405,6.873052419,2.276406365,4.053446157,-5.983591992,-1.833603496,-1.491552,1.313731953,4.481402485,4.108899983,3.35987944,0.459605733,-0.812968046,0.725302005,4.198402534,2.788601917,1.07102213,-25.93119232,-22.49521229,-3.949252928,0.146192499,-5.216546919,-0.823278239,-0.442849729,-2.630992159,-3.422727083,-1.321411654,,
Turks and Caicos Islands,TCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.877104109,-3.481133373,4.388946616,6.583542399,2.461528916,-6.400986738,1.428470263,1.429890144,-28.76064545,6.975307,4.831341487,
Chad,TCD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.538780868,3.332558305,-3.501505253,-4.390870636,-1.291074959,-3.607791478,-1.066695174,-2.294830139,4.848362033,-0.146821501,-4.210230681,-1.015590339,-10.45321586,2.662092417,6.78018123,1.028013648,0.413551049,-2.19854286,-23.03731947,-6.160373559,1.02011643,0.478949696,10.05222814,0.775858311,20.63961852,-6.903467407,-5.752943885,11.64520363,1.415204969,-6.751168525,4.666821548,3.537776791,-17.60986501,7.719354653,-3.111290587,-2.206621114,2.100125421,3.368901104,-4.076926007,-4.20701537,8.001053927,4.814041637,10.25577118,27.83109465,12.74116064,-2.85311905,-0.167923467,-0.437900442,0.614501316,9.744973037,-3.354074685,5.150612145,2.006313918,3.15098859,-0.453003769,-9.161225856,-6.160905135,-1.026526888,-0.098958561,-4.66133902,-4.276978783,-0.899603181,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-13.25622834,-1.927254626,3.779320402,8.128569546,8.118170258,5.113235699,-3.916868565,-0.834979497,8.425246566,10.41972665,3.942075797,2.352428393,5.769505615,1.658067673,4.826991108,1.085631113,5.859732297,7.521405405,5.406154489,5.925316804,3.961211949,4.64255501,5.943202604,8.236398386,6.191457308,5.359572138,7.26344401,7.847246767,4.009928901,3.481452892,6.365293408,9.6195826,9.778411916,9.467567385,8.472015638,7.708736516,6.036212069,1.702032801,5.248313048,6.56906774,5.978049728,7.0990753,8.020363009,8.231015592,9.091384975,10.20683866,11.63069429,7.802166529,7.192291552,9.127410046,7.812096031,6.660771836,6.399886758,6.12774592,5.897404486,5.766799821,5.896490818,5.830663374,5.184329838,0.767937699,7.234665601,3.149365253,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.061115222,-6.042817078,-9.776674615,-4.90584846,-8.809274979,-0.392563512,0.899811844,2.795492932,-0.711275943,2.488860537,7.491544002,2.686701577,5.096016085,6.160910131,7.78949918,6.545254034,7.716292585,7.53581214,4.173127493,-5.042502415,4.165066524,5.411390638,3.003796621,2.890335699,1.844838833,0.992189118,1.366307892,3.842173189,3.275738675,2.234622077,-1.823941195,7.110848614,2.745051918,
Togo,TGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,10.33716534,2.068067905,3.194617811,11.96792879,12.43152075,5.801667084,1.473365769,0.820147904,6.559578936,-1.063515819,-3.079907428,4.693234777,1.222773144,2.290422515,0.016871842,-4.336949324,4.480705303,8.457342837,-7.497645276,11.47364771,-6.215038205,-6.691078791,-8.53876533,2.106676611,2.257000477,-1.451665759,-2.48272066,3.47548761,1.012117847,-3.133695615,-3.543627826,-6.693309888,-14.51652358,14.58290178,3.13455792,4.76473422,10.7246385,-5.104797379,-0.458087337,-3.558947271,-1.868706289,1.150877512,3.974642458,-3.544703148,-7.10954805,-0.191993083,-4.0070262,1.110684467,2.550879945,3.064081853,3.050654906,3.571506815,3.14979486,2.99321468,2.859340497,1.655892692,1.472334016,2.270152902,2.422750322,-0.251661046,3.511856838,3.372719704,
Thailand,THA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.272881702,4.346874726,4.765302678,3.629476863,4.941495204,7.834250801,5.455382347,5.026373479,3.548332097,8.282373933,1.999211913,1.44959704,7.290950017,1.775065915,2.38515258,6.785230222,7.37791168,7.871341779,3.127380699,2.925416258,3.664089046,3.203246831,3.479430666,3.694001451,2.665329516,3.594504404,7.563336605,11.31173989,10.30488821,9.346719046,6.871916892,6.490478355,6.683558178,6.460397344,6.637786546,4.272296615,-3.994106257,-8.765114592,3.404319498,3.421814811,2.496283653,5.202479885,6.271893252,5.419952834,3.380060038,4.179335862,4.6348769,0.968009165,-1.401481911,6.793959919,0.190947238,6.554004502,2.065308706,0.432582323,2.644812515,2.977158499,3.749843744,3.886439661,1.856848998,-6.287580891,1.314289777,2.460373667,
Tajikistan,TJK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,0.530146611,-4.156473831,10.46677819,-9.418352297,-3.416735992,-9.41478045,-30.25402882,-17.30062376,-22.46866191,-14.07704733,-18.34826361,0.32645975,4.633178745,3.150691906,6.883574256,7.258658969,8.548267566,8.825128448,8.212584203,4.729870238,5.055225906,5.835861382,5.893088682,1.897164301,4.359555318,5.150687405,5.181983258,5.021062185,4.268557189,3.560193553,4.434283622,4.697657314,5.211722398,4.997436201,2.144186247,7.078973615,5.800205711,
Turkmenistan,TKM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.043904132,-6.798594138,31.78276097,-7.138884274,-17.2310443,-1.151709731,-19.32760652,-9.254820121,4.85256677,-12.67060429,5.460336201,14.69954832,3.898199859,2.858928957,-1.105635721,1.966409833,3.675776671,11.50749615,9.444376584,9.493054042,13.00901217,4.443794242,7.396303384,12.71357237,9.108041446,8.190014191,8.292780829,4.592543895,4.351811629,4.718773372,4.507069544,4.688624039,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.150794393,1.304509588,-0.89214137,4.334012227,2.700422046,2.077374956,1.538755351,4.40905048,4.065123727,3.883388068,4.270287576,4.665687184,5.541821474,3.994314442,1.202254547,2.951009777,2.298013037,1.945620188,4.950601434,4.489612736,-1.265264647,-2.460847614,-4.54334161,1.544400523,1.063752552,1.460833203,1.344869191,-1.551816727,-0.293372977,-2.121392405,1.377550787,0.951491062,2.858364354,3.481487797,-1.032726219,2.237459309,3.743959957,1.312777166,-1.098263537,2.03926143,-1.208993983,-0.971678774,1.170367194,4.018376044,2.716215873,3.954847923,4.110440584,2.624297508,-3.427483457,5.534167821,3.365112077,1.477898679,1.686161315,0.301952378,-0.695024996,-1.381678919,0.898298925,0.709600562,-0.195819319,-7.286638889,6.479263144,3.183452902,
Timor-Leste,TLS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.44376764,-8.410114103,-3.98531226,-1.644953494,0.506523184,-6.55049062,7.582964445,8.862279487,7.82480679,7.026731669,3.62702076,2.584000616,0.984769245,2.420223117,1.008435643,1.785527392,-4.599308222,-2.157407703,21.61997402,29.97669643,3.645483362,-21.74735831,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,3.824477956,5.698195445,7.572253645,8.707659426,5.934240929,5.169002721,10.54865574,2.903553468,3.526341046,-0.037612028,11.95829041,-2.610605825,-6.392436922,-5.243157455,-8.711808991,-3.268615992,9.212850982,2.11967007,-3.22527902,0.251048529,-4.930638682,-1.243565673,-2.566640382,-0.798594254,8.765091774,-3.456578706,2.690984878,-0.099846091,0.032667077,0.803706742,4.480146924,1.757059641,4.583221068,2.532611592,4.136740007,0.868106809,1.404060716,0.433387347,5.610260747,2.459605903,3.234123915,4.121329061,1.754392765,0.631584994,3.208425576,-2.915982285,1.785555804,-1.541985899,-0.26217605,-1.249826017,3.421807789,1.419404044,0.087679772,-0.806524442,-4.6591525,2.793948263,2.707192915,
Tonga,TON,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.649416491,1.929824166,1.695398886,6.522232155,2.094466617,2.653603428,-2.429872498,-0.059086969,-2.389373437,6.110782034,-0.000522763,3.496154237,4.701008225,7.114323859,1.584027092,0.7578487,1.766217438,3.061048125,0.265442712,3.138756156,4.248038636,1.714245325,-2.992319306,-0.484588376,-0.672387184,-0.150156521,4.462168404,-5.386686399,0.579134054,6.591955722,0.925330753,0.699172883,2.461694273,1.652378933,6.989392521,3.608636124,0.493856828,0.897435309,0.19936359,-3.368004141,,
South Asia (IDA & IBRD),TSA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.789736019,0.991960557,2.824736682,5.232982082,-2.829073016,-1.02629606,3.738992257,2.228502134,3.358841112,3.51290325,-1.535058871,-3.885173225,1.498731866,0.11892904,4.458168627,0.299099145,3.823042237,3.722734618,-4.762279067,4.047163386,4.000626308,1.471464732,4.145778128,1.777298737,3.000295621,2.411677369,1.895321252,5.921195906,3.003613963,3.056672541,-0.094078808,3.506352523,1.992985699,3.622548763,4.571658135,4.529679233,1.614235476,3.35303676,5.407015381,2.109282427,2.444419549,1.63250448,5.212436851,5.680183031,5.82834383,5.926891436,5.551864659,1.808657981,5.400143922,5.805323614,3.552160088,3.912939416,4.602629825,5.48671953,5.952067482,6.484947963,5.223753461,5.086740246,2.748211935,-5.684543299,7.151504387,5.519328941,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.389494255,3.45536069,3.746039492,2.495187368,2.081405615,-1.078496861,-3.787923093,0.354295461,6.727551031,7.470778166,5.116409268,0.086692499,1.619831897,4.889355329,-3.179197345,2.345231758,0.01487919,-3.216678852,1.104269051,0.8852733,-3.767516801,-4.142740283,-5.350439769,-0.545766347,-0.833774987,-0.99228795,0.002600937,1.562702768,-0.275744627,-0.156705539,-2.28596484,-2.886588664,-3.435652525,-1.511789826,0.652136498,2.364525743,1.356660301,-0.156438751,-0.467346167,0.744040132,1.472709738,3.538484803,1.305171856,3.77973557,3.18901332,3.210660598,3.289588004,2.324883087,0.366127056,3.111465038,1.578303892,0.462233084,2.286669983,2.049236793,0.141981806,-1.446106747,-0.191441676,0.070564596,-0.018265846,-4.466064401,1.624225514,1.091409613,
Trinidad and Tobago,TTO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,11.66873599,0.820410463,3.70593139,5.775656821,-0.939766891,2.496188368,0.64569156,3.908458884,1.581968449,2.460702694,-0.095209926,4.433228859,0.316401025,2.437726938,0.156462442,5.041914662,7.709765257,8.524002447,2.133267552,8.869605253,3.218806267,2.503553385,-11.38267688,-6.822790961,-5.321178343,-4.597935363,-5.729876487,-4.938012108,-1.743847458,0.682999954,2.328212434,9.298392913,-1.31946111,2.976763328,3.299603689,6.676716597,7.136458808,7.764767928,7.659243849,6.488905191,3.673271606,7.343523063,13.79977071,7.345417274,5.595845656,12.56313758,4.15345776,2.802179778,-4.964072472,2.656160519,-0.977117819,6.668671535,2.788022745,3.142603296,-1.424113701,-8.103170334,-5.398109573,-2.326673105,-0.64542867,-8.969614715,-1.524974229,1.125574903,
Tunisia,TUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,1.369610645,-2.251141962,7.554721695,1.973975822,1.927287105,7.68770272,14.68618462,-3.26393534,5.196968048,4.259300348,4.94936859,0.648423002,3.681866353,3.888215077,4.773913878,2.918577304,-2.95317431,2.079258791,3.019291899,2.865581565,-4.007364017,4.00747484,-2.339929818,-0.565265406,5.601188219,1.701461473,5.605081336,0.20192951,1.305497564,0.689205803,5.59581418,4.035519939,3.493069757,4.852816592,3.596026898,2.739037346,0.324463973,3.683117807,5.219832543,2.529027841,4.288249565,5.732862742,3.261953407,2.048569302,1.926220439,-3.267130183,2.893681767,1.288717988,1.929765049,-0.157752712,0.010796228,1.14914306,1.579179371,0.607548293,-9.660708001,3.543673057,1.665435825,
Turkiye,TUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.507612644,2.740138906,6.162185629,2.754978861,0.327166735,8.453479206,2.025269249,4.075510914,1.569447612,0.854615086,3.188923837,5.033703561,0.980842505,3.325224411,4.98552197,8.20453503,1.196250786,-0.672822113,-2.684161021,-4.442239136,2.77543604,1.381268501,2.568294676,4.315571995,1.975489717,4.778605816,7.293127872,0.313037491,-1.646398044,7.216741989,-1.094959799,3.205758374,5.78373133,-6.326330968,6.067889697,5.619567788,5.850801079,0.816846708,-4.707525496,5.385567182,-7.138251276,4.969062414,4.373434322,8.309399699,7.533399484,5.570263162,4.20987633,-0.452853692,-6.127857401,6.792082326,9.579863958,3.461212425,7.101319543,3.53349204,4.678595993,1.94225846,6.116958888,1.62818524,-0.612618494,0.87618637,10.42939522,4.499499758,
Tuvalu,TUV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.704032639,1.572610522,3.552911399,9.79881757,-5.262134269,-6.215766934,9.786266152,15.45321048,-1.625138124,-0.949939401,0.176696809,9.660586058,-4.931553669,-3.500431751,-5.815126602,1.233859397,5.886575736,5.3894081,-7.475019216,-3.538283307,5.320730671,-3.516303432,3.736151708,0.17432792,10.63999724,5.903789581,2.675467241,1.042016515,12.87669766,-5.252159703,0.577470582,-0.283887495,
Tanzania,TZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.011557292,4.26155397,-0.521184356,-1.924916568,-1.945561276,-2.301128111,0.317148555,2.601812118,1.43092812,1.043121101,2.137100274,1.604208029,3.230092105,4.333864469,3.876986634,4.631290025,4.542441304,3.589391561,3.819321934,2.846011509,2.671290177,3.625050343,4.649286199,1.509348747,3.616643549,3.470553151,2.685367285,3.232143551,3.206214499,2.207868433,2.667817082,-1.019582809,1.247802438,1.527011137,
Uganda,UGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,3.151800836,-2.996699197,-6.013038692,-2.513282152,0.789792992,4.884937878,2.993920506,3.095332874,2.154273744,-0.047066392,4.647364951,2.90322149,8.525988327,6.15281891,2.086058071,1.829820745,4.611757162,-0.041787423,2.029305565,5.40510273,3.202284984,3.693646482,3.286767765,7.601959559,5.278298227,5.573044281,3.73251034,2.602544561,6.257298379,0.875761039,0.649426228,2.031585586,1.98592377,1.344186747,-0.412239332,2.749030461,2.885708922,-0.423316497,0.264400772,1.49837165,
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.112565901,3.367510205,-6.558927908,-8.891546999,-10.15898751,-14.24735481,-22.51718609,-11.5035697,-9.197963376,-2.111948982,-1.019448613,0.745271248,6.971359711,9.949427008,6.344762227,10.40881321,12.64662717,3.829305329,8.301133677,8.863688463,2.79864235,-14.75897466,4.506344824,5.825146656,0.399970156,0.273496006,-4.875249963,-9.443832191,2.854802608,2.810645471,4.016381776,3.793723912,-3.101658589,4.364484614,-17.12742417,
Upper middle income,UMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.314179685,1.693902981,1.106938228,5.996070754,4.420110069,3.42289644,0.742138158,3.321289176,5.056285191,5.608503517,4.129533311,4.278328146,5.656284819,3.974462358,3.095901121,3.276125528,3.232926227,3.60878751,5.166837529,4.93141455,1.082796214,0.389347076,-0.7436135,4.600094871,3.136293036,2.970151349,3.799918742,2.212888291,1.07200236,-0.246898061,-0.067297774,0.081940008,3.156092196,2.624817073,2.542349761,4.151189185,4.646843,1.186587599,2.498993419,5.349949546,2.640195392,3.770252114,5.021632864,7.078656054,6.75836013,7.932992946,8.671384147,5.621703873,1.886660603,7.515670623,6.04645765,5.009472034,4.62266734,3.841954539,3.474192491,3.436011635,4.422470796,4.217517384,3.478531352,-1.174994351,7.181589769,2.817985685,
Uruguay,URY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.20716929,-2.762439149,-0.994151391,1.30348405,-0.011850687,2.050018561,-4.532047237,1.054022642,5.119019978,1.735116052,-0.793102199,-1.86504158,-0.281137614,2.290900417,5.418686877,3.247131281,0.819631166,4.779270456,5.661427388,5.376812015,1.137512945,-10.1548641,-10.69714549,-1.634562121,0.930956149,8.202038607,7.372389393,0.855353327,0.446963211,-0.317980081,2.932443968,7.303314325,2.074468171,6.669323981,-2.011426953,4.978087652,7.93099829,3.954631868,-2.009892883,-2.324954543,-4.097996634,-7.885543449,0.690750521,4.890119116,7.334976049,3.953910787,6.337655625,6.936003351,3.993184323,7.53025567,4.881023872,3.246526464,4.326613641,2.919729657,0.041679877,1.363677415,1.489637689,0.014491566,0.704262098,-6.281483198,5.363391611,5.028120769,
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.618121193,4.480669354,2.908271948,4.340548963,5.07809761,5.277113858,1.389951286,3.758819368,2.097369706,-1.438450533,1.995600235,4.138096775,4.642155744,-1.445134344,-1.184581412,4.391462867,3.577146706,4.422984607,2.033887065,-1.209298263,1.536320281,-2.734569731,3.631979296,6.312167656,3.250656423,2.510885967,2.538623537,3.235416109,2.698166672,0.7414861,-1.434200125,2.096612766,1.405708565,2.760882297,1.468718234,2.572259204,3.197212055,3.270511073,3.597985018,2.925440983,-0.039919729,0.756774051,1.916480451,2.895847779,2.533784114,1.796486326,1.044930137,-0.820367899,-3.450015923,1.860291678,0.814519358,1.533102035,1.138692347,1.540380649,1.953004118,0.933375362,1.59713559,2.404867872,1.829668388,-3.700952528,5.779548418,1.551487449,
Uzbekistan,UZB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22715884,0.512465734,-0.416633675,-2.591204663,-13.25760641,-4.495155414,-7.042874373,-2.674535884,-0.226716897,3.235306542,2.634738681,3.181779108,2.408081725,2.853468768,2.70878259,3.026728084,6.216411405,5.713013284,6.148245628,7.925723269,7.292860008,6.243041208,4.602330394,4.6775345,5.537338042,5.633700764,5.086104322,5.364816968,4.106072763,2.652484733,4.056506681,4.011392184,0.053822236,5.3022179,3.496043668,
St. Vincent and the Grenadines,VCT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.666520467,1.889962853,-7.80400064,2.040766378,-0.705054292,-1.572770206,-10.88984264,4.979208643,1.412070842,9.246541898,1.687391975,24.40401035,-12.04418911,-9.730162614,-8.43408432,9.501893033,12.38152406,9.015905327,2.757369796,1.872746766,3.926411727,3.726162099,1.507244389,5.963219134,5.626937188,5.142787583,0.094734673,13.76323752,1.185320822,3.994565279,0.872827152,5.962658705,3.884636112,-1.527559277,7.549557653,1.185108628,3.517831332,4.191399432,2.863481929,1.801564337,1.90223086,5.519476975,7.013934853,4.576987002,3.005377086,7.588435566,3.885155039,0.866999465,-0.950808501,-4.005527482,-0.053088583,1.749451826,3.066102157,1.654710288,3.200168935,4.659799484,1.946408814,3.438252032,1.00422522,-3.47092485,1.085124362,5.297480996,
"Venezuela, RB",VEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.423006652,4.801439327,0.393174928,7.436865735,0.756709881,-1.760437823,-0.43015719,3.980072173,-2.391427884,4.447587859,-1.556667788,-1.706122456,3.979082282,-0.893274776,-0.072519748,4.632955327,3.233479634,-0.556315888,-2.067167548,-7.07256373,-3.089621332,-4.710783046,-6.317600878,-1.212408472,-2.392208361,3.775750889,0.938044341,3.164038143,-10.82072223,3.905847448,7.14950515,3.630630697,-1.958390438,-4.464584002,1.758333116,-2.25304789,4.22181256,-1.695532386,-7.787498607,1.7311451,1.513897608,-10.4774248,-9.369276364,16.280063,8.490127021,8.115562125,7.082213076,3.737397826,-4.54882021,-2.816899035,2.811795401,4.284533881,0.094579108,-5.025111414,,,,,,,,,
British Virgin Islands,VGB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.392409019,3.323031122,3.497713552,3.585222912,4.041316111,1.162598335,-6.600820338,0.640017046,-8.147450692,-14.73218495,-6.157647384,-1.62976238,-0.267922316,1.786070569,-0.517853882,2.171426079,3.253914656,-1.567034774,3.262240113,,
Viet Nam,VNM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,1.368354689,0.422269258,1.252035644,2.825486359,5.02121078,2.829262524,3.719124221,6.419959109,5.965740437,6.850361955,7.672176131,7.607799881,6.570647246,4.297434228,3.438780913,5.601279268,5.106408112,5.23373885,5.805460735,6.444990449,6.472490512,5.946165321,6.105167321,4.631076535,4.318505014,5.293292879,5.283256916,4.379562786,4.423447222,5.293387384,5.877849305,5.618680103,5.909240973,6.467191498,6.392585945,1.937356594,1.699402401,7.228978344,
Vanuatu,VUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,-13.50840672,2.019918181,-0.377847479,0.575460585,6.934182977,-1.46122022,-2.615098264,-5.300146922,-4.139464847,-0.988105712,8.955904562,0.616260807,0.063102622,-1.725489475,6.453975447,-1.394877933,-0.075143663,2.468756088,-1.153515706,-1.988164553,3.364842775,-5.829386091,-7.586125113,1.70550587,1.459448915,2.784370221,5.886420478,0.433127664,3.070110439,0.571086858,-1.119005997,0.742453227,-1.352753559,-1.908154629,0.694155033,-1.997430873,2.182595853,3.745446327,0.456982334,0.831127737,-7.211878534,-1.701540212,-0.520979743,
World,WLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.392497514,3.540110228,3.007139356,4.378988547,3.42705234,3.559370079,2.027302755,3.77561353,3.613091133,1.882329517,2.119088666,3.542552922,4.345672822,-0.08406387,-1.167802523,3.461768561,2.289870918,2.341932068,2.365993784,0.14151009,0.236976921,-1.484295148,0.803350368,2.919570708,1.937816325,1.576213418,1.917019535,2.804934159,1.93079265,1.047852241,-0.305527804,0.411125378,0.258081725,1.762629021,1.553407498,2.06507494,2.426004164,1.4168504,2.144642369,3.132590553,0.681160354,0.970372125,1.791623502,3.155942578,2.707789469,3.141795942,3.093451339,0.804040215,-2.570311306,3.263632234,2.089609658,1.452405858,1.549908241,1.830455633,1.861620152,1.598571717,2.223235365,2.147322826,1.513995279,-4.029848671,5.314637621,2.278635437,
Samoa,WSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,0.39554245,1.387765231,4.083004639,5.600972991,0.237270251,-1.841940685,3.43922122,-4.591938172,-2.598264849,-0.845340852,3.150490619,-3.524521958,5.578863273,6.080571345,-0.388133039,1.15132741,1.161398486,4.066718656,6.509151449,5.029244978,4.757964877,2.740297964,6.326566545,1.726034118,-0.09379094,2.849305251,-1.256816179,5.309181062,2.961063106,-4.593625702,-0.801457579,-0.247106676,2.924962048,6.947334634,0.387482106,-1.591222875,3.365466916,-4.471685199,-8.707767529,-6.846891486,
Kosovo,XKX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.194622531,4.100397849,5.41036373,0.805676851,4.702827619,3.6535868,7.371828742,6.203640691,4.038675108,3.056664723,5.237403024,-5.406637794,10.99957266,6.654951904,
"Yemen, Rep.",YEM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31027534,4.174900709,0.15584861,2.844210314,2.059194161,1.416834481,2.190461134,2.999830916,0.874332587,3.251318206,1.012423088,1.201096174,1.033330183,1.241632423,2.683287177,0.138054891,0.256559574,0.593252192,0.837999511,4.592944574,-15.22174041,-0.526827926,1.868808284,-2.955389297,-29.9217613,-11.72001834,-7.475113134,-1.721734758,,,,,
South Africa,ZAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.977923939,3.061899477,4.165498177,4.68523742,2.892205441,1.258350839,3.935535478,0.98747369,1.562134521,2.123936918,1.276473065,-1.206552261,1.638373558,3.172395557,-1.069843219,-0.462108867,-2.736869065,0.273146766,1.065032988,3.846701404,2.680776202,-2.919738381,-4.442485565,2.20281397,-4.093735958,-3.207898037,-1.40869218,0.648586788,-0.980961325,-3.339621184,-3.518471297,-4.128461353,-0.586806136,1.428936716,1.416824108,2.722433879,1.187492787,-0.743024353,1.268070803,3.201510449,1.794442757,2.760877986,2.001993713,3.581230211,4.286771531,4.591102101,4.29764521,2.028404688,-2.702155972,1.817735697,1.873318226,1.04422917,1.099461735,-0.172220609,-0.757928114,-0.309171167,0.766941613,0.319770421,-1.030132942,-7.106588782,3.662368303,1.056874677,
Zambia,ZMB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.787684973,-5.541489444,0.023360535,8.686085865,12.9720329,-8.561319902,4.500380161,-1.965268113,-3.545031167,1.794819393,-2.771231254,6.223401484,-3.72267991,3.411369771,-5.087758183,3.117303256,-7.365693085,-2.394257493,-5.854687704,0.028077111,2.980784157,-5.897735265,-5.087202427,-3.362979315,-1.399464803,-2.265504969,-0.279612643,3.379212766,-3.6256518,-3.007446899,-2.497851736,-4.090437808,4.258957181,-10.81754518,0.410354295,3.618763026,1.186738429,-2.928854067,1.943905544,1.062291692,2.208315021,1.360081411,3.691827653,3.683416254,3.74143169,4.237999819,4.59126068,3.99309571,5.405935895,6.507553257,2.05909554,4.103279411,1.676100601,1.352928005,-0.312861216,0.561270608,0.331284092,0.89734746,-1.564236877,-5.59573306,3.259457712,2.386468519,
